"","from_id","from_name","message","created_time","type","link","id","story","likes_count","comments_count","shares_count"
"51","32075534692","Oasis Fashion","Congrats Freja Cooper, you’re the winner of The Museum of Royal Worcester competition! Keep an eye on your inbox, we’ll be in touch soon…","2017-06-15T10:15:02+0000","photo","https://www.facebook.com/oasisfashions/photos/a.72522249692.71366.32075534692/10155276428889693/?type=3","32075534692_10155276428889693",NA,53,0,1
"52","32075534692","Oasis Fashion","Want to win one of these pretty pieces? Just tell us if you prefer THIS cold shoulder scuba dress or THAT lace hem v-neck cami. 

Explore our perfectly printed collection here http://www.oasis-stores.com/gb/collections/royal-worcester/","2017-06-14T13:00:20+0000","video","https://www.facebook.com/oasisfashions/videos/10155273402674693/","32075534692_10155273402674693",NA,1281,1635,153
"53","32075534692","Oasis Fashion","Worcester! Bessie is here! We're outside Guildhall on High St all day with our ENTIRE Museum of Royal Worcester collection in tow! Pay us a visit, browse the collection and see what treats we have on board.","2017-06-10T10:04:25+0000","photo","https://www.facebook.com/oasisfashions/photos/a.72522249692.71366.32075534692/10155259996014693/?type=3","32075534692_10155259996014693",NA,136,7,5
"54","32075534692","Oasis Fashion","Worcester, Bessie the Bus is rolling into town! She’ll be parking up outside the beautiful Guildhall on High St tomorrow from 9am. 

She’ll be full to the brim, with our ENTIRE Museum of Royal Worcester collection, as well as some extra special treats and EXCLUSIVE offers too.

So hop aboard, pay us a visit and treat yourself to some beautiful blooms.
http://www.oasis-stores.com/gb/collections/royal-worcester/","2017-06-09T13:00:05+0000","photo","https://www.facebook.com/oasisfashions/photos/a.72522249692.71366.32075534692/10155256582689693/?type=3","32075534692_10155256582689693",NA,60,6,20
"55","32075534692","Oasis Fashion","Take 25% OFF selected items with code NUMBER10 – ends MIDNIGHT! We predict stylish results… http://www.oasis-stores.com/gb/collections/the-print-packed-party/","2017-06-08T06:00:07+0000","photo","https://www.facebook.com/oasisfashions/photos/a.72522249692.71366.32075534692/10155252530509693/?type=3","32075534692_10155252530509693",NA,207,55,20
"56","32075534692","Oasis Fashion","We're feeling pretty in pink! Tell us if you prefer THIS dress or THAT jumpsuit and you could WIN IT.","2017-06-07T14:10:02+0000","photo","https://www.facebook.com/oasisfashions/photos/a.72522249692.71366.32075534692/10155250091089693/?type=3","32075534692_10155250091089693",NA,1427,1904,251
"57","32075534692","Oasis Fashion","Congrats Susanne Graydon, you’re the winner of The Lace Archive competition! Keep an eye on your inbox, we’ll be in touch soon…","2017-06-07T10:40:00+0000","photo","https://www.facebook.com/oasisfashions/photos/a.72522249692.71366.32075534692/10155249615619693/?type=3","32075534692_10155249615619693",NA,25,0,1
"58","32075534692","Oasis Fashion","An outfit fit for a style queen (that's you!). Shop our latest collection inspired by the Museum of Royal Worcester. http://www.oasis-stores.com/gb/collections/royal-worcester/","2017-06-06T18:00:03+0000","photo","https://www.facebook.com/oasisfashions/photos/a.72522249692.71366.32075534692/10155247340924693/?type=3","32075534692_10155247340924693",NA,213,0,0
"59","32075534692","Oasis Fashion","Add a pretty POP of colour to your wardrobe with this must-have magnolia dress. http://www.oasis-stores.com/gb/clothing/dresses/magnolia-ruffle-dress/0621396501.html","2017-06-05T09:00:04+0000","photo","https://www.facebook.com/oasisfashions/photos/a.72522249692.71366.32075534692/10155242843589693/?type=3","32075534692_10155242843589693",NA,132,3,2
"60","32075534692","Oasis Fashion","Perfect for a season of special occasions... Styled by Oasis, White City. http://www.oasis-stores.com/gb/collections/royal-worcester/royal-worcester-skater-dress/062338.html","2017-06-05T06:40:00+0000","photo","https://www.facebook.com/oasisfashions/photos/a.72522249692.71366.32075534692/10155233139744693/?type=3","32075534692_10155233139744693",NA,260,14,6
